Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Endoplasmic Reticulum to Golgi Vesicle-Mediated Transport (GO:0006888)	1.343695e-16	6.601573e-13	0	0	2.815720e+01	1.029031e+03	ARF4;PDCD6;MIA3;UBE2Z;IER3IP1;GOLGA2;TFG;TRAPPC12;TMED3;BCAP29;TRAPPC11;TMED2;TMED1;TRAPPC13;TMED7;TMED5;TMED4;RAB2A;SEC13;TMED9;TRAPPC2L;COG3;RABGGTB;RABGGTA;NRBP1;VAMP7;TBC1D20;TRAPPC6B;ZW10;PREB;ERGIC3;ERGIC2;ERGIC1;COPB2;RAB1A;COPA;TMED10;LMAN2L;SAR1A;ATL3;STX17;PEF1;SAR1B;COPB1;CUL3;GOSR2;RAB1B;ATL2;GOSR1;USO1;LMAN1;SCFD1;SPAST;LMAN2;VTI1A;STX5;YKT6;SEC31A;BCAP31;TRAPPC3;SEC24B;TRAPPC1;PTGES2;SEC16A;TRAPPC4;TRAPPC10;YIPF4;SURF4;TRAPPC5;YIPF5;TRAPPC8;TRAPPC9;ARCN1;YIF1B;VAPA;VAPB;TRIP11;HYOU1;COPG2;GOPC;COPG1;SEC24D;SEC24C;CNIH4;COPE;BET1
GO_Biological_Process_2025	Aerobic Respiration (GO:0009060)	7.244778e-10	1.779680e-06	0	0	1.008136e+01	2.121680e+02	NDUFA13;NDUFA11;NDUFA12;NDUFA10;MTFR1L;NNT;IDH3B;DLAT;IDH3A;NDUFC2;SDHC;SDHD;SDHA;SDHB;NIPSNAP2;SIRT3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;SUCLG2;NDUFS1;SUCLG1;UQCRC2;NDUFB9;NDUFB8;NDUFB10;NDUFB6;UQCRB;NDUFB11;NDUFB5;NDUFB4;NDUFB3;DLST;NDUFB1;BLOC1S1;MFN2;NDUFV2;LDLR;NDUFV1;NDUFA9;NDUFA8;NDUFA7;SURF1;NDUFA6;MDH1;NDUFA5;IDH3G;MDH2;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;ATP5F1D;CS;SUCLA2;NDUFAB1;OGDH
GO_Biological_Process_2025	Cellular Respiration (GO:0045333)	2.564399e-09	4.199631e-06	0	0	8.194077e+00	1.620915e+02	NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;ETFA;HCCS;ETFB;MTFR1L;COX6A1;UQCRFS1;NDUFC2;SDHC;SDHA;SDHB;COX6B1;SIRT3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;SLC25A13;NDUFB9;NDUFB8;NDUFB10;NDUFB6;UQCRB;NDUFB11;NDUFB5;NDUFB4;NDUFB3;ETFDH;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;BLOC1S1;MFN2;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;SURF1;NDUFA6;NDUFA5;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS
GO_Biological_Process_2025	Intracellular Protein Transport (GO:0006886)	6.079462e-08	6.367275e-05	0	0	2.200257e+00	3.655895e+01	VPS29;MTCH1;MTCH2;NDUFA13;CSE1L;PDCD6;PHB2;IPO7;IPO5;TOMM22;EIF4ENIF1;IPO9;CHORDC1;KPNA6;AKT1;ARFIP1;VPS35;KPNA4;SIL1;VPS36;KPNA3;KPNA1;NUP214;NSF;COG7;STX8;VPS33A;PAM16;STX7;VPS33B;TSC2;FAM91A1;RAB32;RAB31;HGS;RAB35;RABL3;ERP29;SCG5;RAB38;VPS25;STAM2;VPS28;KPNB1;RTN2;COPB2;COPA;RAB5B;RAB5C;TMED10;TSG101;STXBP3;STXBP1;STXBP2;PIK3R4;VPS26C;VPS26A;VPS26B;STK4;TIMM50;SCFD1;SNX1;GRPEL1;SCFD2;MYO6;VPS8;TBC1D13;SNX9;RAB6A;SNX8;RAB6B;SNX6;CTSA;DNAJC19;HSPA9;TGFB1;HSPA4;SYNRG;SEC16A;SURF4;TIMM44;SNF8;STAM;EHD1;STK24;CALR;TECPR2;RAB5A;ARF4;C17ORF75;C2CD5;CLTC;AP2A1;PTPN23;RAB22A;AP4M1;XPO1;XPO4;KIF13A;TMED3;TMED2;TMED1;TMED7;TNPO1;TNPO2;APPL2;TMED5;TNPO3;APPL1;RAB8B;TMED4;YWHAH;TOMM70;SEC13;TMED9;HSP90AA1;TIMM29;SYK;ATP6AP1;STRADA;VPS13C;VPS13A;VPS37C;COPZ2;AP3B1;NUTF2;TIMM22;VPS37A;VPS37B;ARFGAP3;COPZ1;CTTN;ARHGEF2;ARF5;ARF6;RAB7A;STX12;RAB1A;TOMM40;STX17;STX16;TIMM9;RAB1B;USO1;TIMM13;TIMM10;NAPG;STX11;HDAC6;RAB21;GGA1;LMAN1;GGA3;SAMM50;RAB20;SNX27;STX6;STX5;STX4;MAP4K5;CD74;NPM1;PEX19;RANBP3;MTX1;AGK;MTX2;STAT3;AP3D1;XPO7;RANBP6;ARCN1;WDR11;SEC23IP;RAB14;SNX17;SNX15;VPS41;RAB18;RAB3GAP2;UBAP1;VIPAS39;VPS45;RAN
GO_Biological_Process_2025	Protein Transport (GO:0015031)	6.561200e-08	6.367275e-05	0	0	2.298748e+00	3.802016e+01	VPS29;STEAP3;CLSTN3;TMEM167A;PDCD6;GCC2;CLU;SCAMP4;ARL6IP5;TOM1;ARFIP1;VPS35;GOLGA7;SIL1;NSF;COG7;ARRDC1;PRKCB;TANGO2;STX8;VPS33A;PAM16;STX7;VPS33B;SCAMP1;FAM91A1;SCAMP3;SCAMP2;PDIA4;RUFY1;RAB32;RAB31;TFR2;RAB34;RAB35;RABL3;ERP29;SCG5;PREB;RAB38;SCG2;GPLD1;OPTN;MACF1;COPB2;COPA;RAB5B;RAB5C;TMED10;LMAN2L;SAR1A;STXBP3;SAR1B;STXBP1;MTTP;STXBP2;SEL1L;VPS26C;VPS26A;VPS26B;LTBP3;HSP90B1;TIMM50;SNX4;SCFD1;SNX1;GRPEL1;SCFD2;MYO6;TBC1D13;SNX9;APOE;APOB;RAB6A;RAB11FIP3;SNX8;RAB6B;SPTBN1;SNX6;CTSA;DNAJC19;HSPA9;SYNRG;SURF4;TIMM44;LRP1B;EHD1;CHMP2A;GNAS;RAB5A;ARF4;C17ORF75;CLTC;ARHGAP1;AP2A1;MIA3;VLDLR;RAB22A;AP4M1;CHMP1B;CHMP1A;KIF13A;TMED3;TMED2;TMED1;CD36;TMED7;TMED5;TMED4;YWHAH;SEC13;TMED9;FGG;COPZ2;AP3B1;ARFGAP3;COPZ1;DNM2;RCN3;CTTN;CANX;MYH9;ARHGEF2;VAMP5;ARF5;VAMP2;ARF6;RAB7A;STX12;RAB1A;STX17;STX16;RAB1B;USO1;ASAP1;SNX30;NAPG;STX11;HDAC6;RAB21;GGA1;GGA3;RAB20;SNX27;STX6;STX5;STX4;CD74;NPM1;CMTM6;AP3D1;RAB11A;ARCN1;WDR11;RAB10;SEC23IP;SNX18;GOLPH3;KRT18;RAB14;SNX17;SNX15;RAB18;RAB3GAP2;COPG2;VIPAS39;COPG1;VPS45
GO_Biological_Process_2025	Oxidative Phosphorylation (GO:0006119)	8.617193e-08	6.367275e-05	0	0	8.270099e+00	1.345291e+02	NDUFA13;NDUFA11;NDUFA12;NDUFA10;NDUFC2;SDHC;SDHD;SDHA;SDHB;NIPSNAP2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB10;NDUFB6;UQCRB;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;ATP5F1B;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;ATP5F1D;NDUFAB1;ATP5PO
GO_Biological_Process_2025	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	9.072038e-08	6.367275e-05	0	0	1.015576e+01	1.646806e+02	NDUFB9;NDUFA13;NDUFB8;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFB1;ATP5F1B;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA3;NDUFA2;NDUFA1;NDUFC2;SDHC;SDHD;SDHA;ATP5F1C;SDHB;ATP5F1D;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFAB1;NDUFS3;ATP5PO;NDUFS2;NDUFS1
GO_Biological_Process_2025	Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	1.320487e-07	8.109443e-05	0	0	8.105929e+00	1.283987e+02	NDUFA12;COX4I1;NDUFA10;COX6A1;UQCRFS1;NDUFC2;SDHC;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB10;NDUFB6;UQCRB;NDUFB5;NDUFB4;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS
GO_Biological_Process_2025	Aerobic Electron Transport Chain (GO:0019646)	2.020565e-07	9.927038e-05	0	0	7.941840e+00	1.224212e+02	COX4I1;NDUFA10;COX6A1;UQCRFS1;NDUFC2;SDHC;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB10;NDUFB6;UQCRB;NDUFB5;NDUFB4;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS
GO_Biological_Process_2025	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	2.020565e-07	9.927038e-05	0	0	7.941840e+00	1.224212e+02	NDUFA13;NDUFA11;NDUFA12;NDUFA10;NDUFC2;SDHC;SDHD;SDHA;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NDUFB9;NDUFB8;NDUFB10;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;ATP5F1B;ATP5MK;ATP5MJ;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;ATP5F1D;NDUFAB1;ATP5PO
