Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Cytoplasmic Translation (GO:0002181)	1.046157e-17	4.913801e-14	0	0	9.866667e+00	3.857751e+02	EIF4A2;RPL4;EIF4A1;RPL5;RPL30;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPS18;RPL36;RACK1;RPL35;RPLP2;RPL38;RPS11;EIF2B1;RPS10;RPS13;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;RPS3A;SARS1;EEF1D;RPL27;ETF1;RPL29;RPL28;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL19;EIF2B5;RWDD1;EIF2B4;EIF2B3;EIF2B2;VTA1;RPL35A;RPL23A;EIF2S2;RPS25;RPS28;EIF3M;EIF2S3;RPL27A;EIF3I;RPS20;RPS21;RPS24;RPS23
GO_Biological_Process_2025	Positive Regulation of Cell Population Proliferation (GO:0008284)	1.123516e-08	2.073095e-05	0	0	2.299182e+00	4.208473e+01	CSF1;KDM1A;HNRNPU;CIB1;CCAR1;CRKL;CAPNS1;NAMPT;KDR;LONP1;CAPN1;IL6R;TPD52;PDGFRB;PDGFRA;RPS9;SMARCC1;RPL23;CLEC11A;SERPINF2;RPS6;ADAM10;CLDN5;ADAM17;S100A6;PRTN3;STAMBP;IL6ST;S100A9;CSF1R;NOTCH1;DHX9;CUL3;COX17;NOP2;PDGFB;CHRD;PDGFA;FBLN1;PRDX3;SDCBP;DDRGK1;PDCD10;BLOC1S2;PDGFD;PDGFC;SSR1;RPRD1B;ELANE;LYN;TGFB2;TGFB1;INSR;TNFSF13;FN1;IGF1;SMARCA2;PTK2;SMARCA4;BMP5;BST2;BMP4;PTPRC;NACA;HPSE;CALR;FGFR4;IL7R;NES;FGFR3;FGFR2;LGMN;FGFR1;BMP10;FLT4;LAMC2;LAMC1;CX3CL1;GHR;RPS4X;PPP3CA;UFL1;ESM1;CTSH;ITGAV;PRMT1;ACTL6A;IL18;RHOG;NME1;TGFBR3;HCK;KIT;HCLS1;CDH13;MVD;CD47;GAS6;SLC25A5;DDR2;YAP1;TNXB;LRP5;THBS1;RELA;GNAI2;RPS15A;EPCAM;STX4;CHGA;NTRK2;CD74;NPM1;STAT1;BAD;EGF;VEGFC;LAMB1;NAP1L1;S100B;TJP1;DNAJA2;CTNNB1;PTPN6
GO_Biological_Process_2025	Macromolecule Biosynthetic Process (GO:0009059)	1.324097e-08	2.073095e-05	0	0	2.717943e+00	4.930334e+01	RPL4;RPL5;RPL30;RPL3;RPL31;RPL34;RPLP1;RPLP0;MRPL37;RPL10A;RPL8;RPL6;RPL7;EEF1B2;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;KPNA4;RPL38;RPS11;RPS10;RPS13;GAL3ST4;TGM2;TSFM;RPS9;RPS7;RPS8;RPL23;RPS5;PABPC4;RPL22;RPS6;RPSA;RPS3A;GTPBP2;DARS1;TUFM;EEF1G;SARS1;EEF1D;EEF1A2;RPL27;RPL29;RPL28;MRPL18;RPL12;RPL11;PDGFB;RRBP1;MRPL12;GSPT2;GSPT1;MRPL11;RPS15A;RPL14;RPS3;APOE;RPL15;RPS2;RPL18;DTD1;ABCF1;RPL19;HARS1;ANGPT2;RPL35A;RPL23A;INHBA;EEF2;WARS1;RPS25;RPS28;COPS5;COL5A1;NACA;RPL27A;RPS20;RPS21;EIF4G2;RPS24;EIF4G1;FARSB;RPS23
GO_Biological_Process_2025	Protein Metabolic Process (GO:0019538)	1.043841e-07	1.066964e-04	0	0	1.746802e+00	2.808017e+01	RPL4;RPL5;APP;ADAMDEC1;RPL30;RPL3;RPL31;RPL34;RPL8;RPL6;RPL7;UBE2L3;NFU1;PCMT1;RPS14;RPS17;RPS16;CAPNS1;RPL18A;RPS19;RPS18;ANPEP;RPL36;CPNE1;LONP1;RPL35;RPL38;CIAO2A;PRSS3;RPS11;SEPHS1;PRSS2;RPS10;HABP2;RPS13;RPL23;RPL22;CLPX;AFG3L2;CLPP;PAPPA;RPL27;LAP3;RPL29;RPL28;CELA3A;RPN2;PRKDC;MRPL18;HPN;MTTP;MRPL12;GSPT2;GSPT1;CIAO1;MRPL11;ZMPSTE24;NCSTN;ADAMTS13;ST8SIA4;APOE;ST3GAL1;ELANE;CTSA;ST14;HARS1;ST8SIA3;LNPEP;AZU1;UBAC1;RPS25;RPS28;RPL27A;PPT1;RPS20;CALR;RPS21;RPS24;FARSB;LGMN;RPS23;ACHE;PCSK1;TINAGL1;RPLP1;RPLP0;MRPL37;IDE;PCSK6;CTSS;CTSL;RPLP2;CTSH;CTSG;CD36;CTSF;EMD;CTSD;CTSC;CTSB;PARP1;PABPC4;UCHL3;MMP14;F9;MMP19;RPL12;RPL11;PSMB5;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;DTD1;RPL19;UBL4A;GSN;FKBP1A;ERP44;SPCS3;PSMC4;QPCT;TARDBP;ERO1A;PLOD2;UBE3A;PARK7;APEH;RPL10A;UBE2Z;CNDP1;CNDP2;CHCHD4;TGM1;NPEPPS;CAPN2;CAPN1;TGM3;RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;PGC;ADAM17;FOLH1;ADAM15;LOX;DNAJB11;EEF1A2;PRTN3;SQSTM1;UBA7;HTRA1;DPP3;PITRM1;DPP9;GGT5;UBE2I;AMBP;FUS;OGA;COPS5;BMP1;PROC;NACA;UBA3;CPE;EIF4G1;UBE2M;CPQ;RPS4X;ADAMTS5;RPL7A;THBD;ADAMTS2;ADAMTS1;RNPEP;ADAMTS8;GAL3ST4;HGFAC;MBL2;MMP7;MMP3;RPS3A;RABGGTB;RABGGTA;MMP9;DARS1;SARS1;NPEPL1;ATG4B;ATG4A;PAPPA2;COLEC11;COLEC10;FURIN;RRBP1;HSPD1;ACAN;BPNT1;ABCF1;SNCA;ERAP1;RPL35A;RPL23A;WARS1;TSPAN14;CCS;XPNPEP1
GO_Biological_Process_2025	Extracellular Matrix Organization (GO:0030198)	1.331792e-07	1.066964e-04	0	0	3.057427e+00	4.840387e+01	ITGB1;APP;COL18A1;ECM2;COL14A1;COL12A1;LOXL3;PLOD3;PLOD2;PLOD1;LAMC1;LOXL1;CTSS;ADAMTS5;ADAMTS2;MMP25;IBSP;ADAMTS1;FLOT1;CTSG;QSOX1;ADAMTS8;PRSS2;POSTN;MMP7;ITGA2;APLP1;SERPINF2;MMP3;ADAM10;NPNT;MMP9;MMP14;CCDC80;ADAM15;LOX;SPINT1;MMP23B;MMP19;GAS6;DDR2;MATN2;COL15A1;COL11A1;DPT;FURIN;NID1;NID2;ADAMTS13;SERPINH1;ELANE;CRTAP;TGFB2;TGFB1;GSN;LUM;COL1A1;COL3A1;BMP1;COL1A2;COL5A1;P4HA1;COL5A3;COL5A2;TLL2;TLL1;TGFBI
GO_Biological_Process_2025	Regulation of DNA Repair (GO:0006282)	1.362951e-07	1.066964e-04	0	0	9.530729e+00	1.506660e+02	H2AX;SMARCD2;SMARCB1;PCNA;SF3B3;DHX9;BRCC3;BABAM1;BABAM2;PPP4C;TRIM28;RUVBL2;RUVBL1;DPF2;RPS3;SMARCE1;SMARCC1;SMARCC2;PARP1;ACTL6A;DEK;ARID1A;SMARCA2;ARID1B;UCHL5;SMARCA4;MRGBP;UBE2N;UBE2V1
GO_Biological_Process_2025	Cell-Matrix Adhesion (GO:0007160)	4.529344e-07	3.039190e-04	0	0	3.192272e+00	4.663117e+01	ITGB1;ECM2;ITGB5;ITGB3;ITGA2B;ITGB2;ILK;ITGAE;PTPRK;ITGAL;ARHGAP6;PKD1;TNN;EMILIN1;ITGAV;MADCAM1;CD34;FGB;CD96;FGA;ITGA4;ITGA2;FGG;NPNT;BCAM;ADAM15;CTTN;CDH11;ANGPTL3;ADAM9;ITGA7;ITGA6;VWA2;ITGA5;ARHGEF7;VCL;CD44;ITGA9;CD63;SRC;NID2;THSD1;FBLN5;THBS3;VTN;ADAMTS13;VCAM1;RCC2;FN1;L1CAM;LYVE1;COL3A1;PARVG;ZYX;ITGBL1;HPSE;FERMT2;FERMT3
GO_Biological_Process_2025	Positive Regulation of Cellular Process (GO:0048522)	1.696077e-06	9.745219e-04	0	0	1.814636e+00	2.411142e+01	APP;SMARCB1;CSF1;CIB1;CCAR1;CRKL;TGM1;CAPNS1;IBSP;NAMPT;KDR;CAPN1;PRSS2;IL6R;TGM2;TPD52;PDGFRB;PDGFRA;RPS9;SMARCC1;SMARCC2;RPL23;CLEC11A;SERPINF2;RPS6;TPM1;ADAM10;HCFC1;CLDN5;ADAM17;PRTN3;STAMBP;IL6ST;S100A9;S100A8;PSMD10;CSF1R;NOTCH1;CUL3;HPN;COX17;NOP2;PDGFB;CHRD;PDGFA;LPL;NID1;PRDX3;SDCBP;ADGRG1;DDRGK1;PDCD10;BLOC1S2;PDGFD;PDGFC;SSR1;RPRD1B;LYN;TGFB2;TGFB1;INSR;NRDC;TNFSF13;FN1;AZU1;PA2G4;IGF1;SMARCA2;NFKB1;PTK2;SMARCA4;BMP5;BMP4;CALR;FGFR4;IL7R;FGFR3;EIF4G2;FGFR2;LGMN;EIF4G1;FGFR1;HSP90AB1;DDX3X;NUMA1;FLT4;PTPRJ;LAMC2;LAMC1;DNPH1;CX3CL1;LMNB2;GHR;RPS4X;PPP3CA;UFL1;ESM1;C1QBP;CTSH;ITGAV;HTATIP2;PRMT1;ACTL6A;RHOG;RAD23A;ARID1A;ARID1B;SIRT2;HCK;MMP14;KIT;HCLS1;DSG2;MVD;CD47;CDH15;SLC25A5;YAP1;MTPN;SMARCD2;TNXB;MYRF;LAMA2;LRP5;THBS1;RELA;LRP6;GNAI2;CDC42;RPS15A;EPCAM;STX4;SMARCE1;CHGA;NTRK2;DYNC1H1;NPM1;CAVIN1;EGF;VEGFC;LAMB1;NAP1L1;S100B;TJP1;DNAJA2;CTNNB1;SAA2;PTPN6;HDGF;P4HB;ZPR1
GO_Biological_Process_2025	Positive Regulation of Cellular Component Organization (GO:0051130)	1.867298e-06	9.745219e-04	0	0	3.775878e+00	4.980768e+01	VCP;CD151;AHNAK;DCTN1;FAF1;NRXN1;BRK1;TREM2;ASAP1;PARK7;PTPN23;CLU;ADD1;CDH5;LGALS3;LMAN1;RELN;FLOT1;RACK1;RPS3;APOE;BID;S100A10;SNCA;SH3GLB1;TGFB2;TMED9;TGFB1;GPX1;TMEM30A;ANXA2;SYK;INSR;SURF4;MMP3;BMP7;APOA5;MPP7;WARS1;TFR2;APOC2;BAX;CAMK1
GO_Biological_Process_2025	Positive Regulation of Lymphocyte Differentiation (GO:0045621)	7.193857e-06	3.378955e-03	0	0	2.227282e+01	2.637611e+02	SMARCE1;SMARCD2;SMARCC1;XRCC6;SMARCB1;SMARCC2;SYK;PRKDC;ARID1A;ARID1B;SMARCA2;SMARCA4;MMP14;AXL;BTK;NCKAP1L;GAS6
