Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,DGIdb_Drug_Targets_2024__TRIFLUOPERAZINE,0.5219124605839942,1.1629425524560322,0.280593325092707,0.7192734389305253,1.0,2/5,20.50%,AKT1;ATXN2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ALISERTIB,0.3653185307128948,1.1611009949287387,0.254323499491353,0.7204489514417943,1.0,9/20,25.48%,TNK2;PRKACA;YES1;GRK5;RPS6KA3;FER;FGFR1;FGFR3;PTK2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FULVESTRANT,0.474942397664913,1.1598999987344494,0.2760233918128655,0.7203311048486588,1.0,4/7,31.73%,EML4;FGFR2;PTEN;EPHX2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BUPROPION,0.4744433488410237,1.158233784331562,0.2818073721759809,0.7229215966163453,1.0,4/7,29.44%,COMT;EPB41;FKBP5;SLC18A2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ILORASERTIB,0.3039924965920013,1.1529881876371,0.2212212212212212,0.7291700271094008,1.0,45/61,57.13%,TNK2;JAK2;STK3;FGR;PTK2B;YES1;MINK1;MAP4K2;RPS6KA3;FER;CAMK2G;MAP4K4;FGFR1;PDGFRA;PDGFRB;FGFR3;ACVR1;MARK2;LYN;PTK2;PRKD2;ROCK1;CSNK1G1;CAMK2D;PKN2;FYN;SLK;TAOK1;MAPK14;PRKCI;MAP2K1;IRAK4;NTRK2;ROCK2;MAP2K2;PRKCD;PRKAA1;FLT4;PDPK1;SYK;AXL;BTK;PAK1;SRC;CAMK1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RG 1530,0.312142569126537,1.1522321249786276,0.214,0.7309918591762578,1.0,37/51,56.24%,TNK2;JAK2;STK3;FGFR2;MAP4K2;GRK5;RPS6KA3;FER;FGFR1;PDGFRA;PDGFRB;FGFR3;ACVR1;LYN;PTK2;GSK3A;PKN2;GSK3B;JAK3;FYN;SLK;TAOK1;MAPK14;MAP2K1;IRAK4;CDK5;NTRK2;MAP2K2;PRKCD;PRKAA1;FLT4;PDPK1;SYK;PHKG2;BTK;PAK1;SRC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TOZASERTIB,0.329079201737289,1.1460769944088711,0.2570564516129032,0.7359700185890469,1.0,27/34,56.24%,JAK2;YES1;MINK1;FGFR1;PDGFRB;FGFR3;ACVR1;MARK2;LYN;PRKD2;PKN2;FYN;SLK;TAOK1;MAP4K5;MAP2K1;IRAK4;NTRK2;MYLK;MAP2K2;PRKAA1;FLT4;PDPK1;AXL;BTK;PAK1;SRC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DORAMAPIMOD,0.4096779230950559,1.1297359503598137,0.3164277839029768,0.7537084512636174,1.0,8/11,49.71%,YES1;MAP4K4;PDGFRB;LYN;PRKD2;MAPK14;NTRK2;FLT4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__LINIFANIB,0.3161178579448023,1.1216389275139038,0.2753768844221105,0.7655377567711148,1.0,22/37,43.63%,YES1;MINK1;MAP4K2;FER;CAMK2G;FES;PDGFRA;PDGFRB;FGFR3;MARK2;LYN;PTK2;ROCK1;CSNK1G1;PRKG1;SLK;TAOK1;MAPK14;MAP4K5;IRAK4;NTRK2;ROCK2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MORPHINE,0.4105687743010096,1.1165918443742078,0.3201320132013201,0.7706187503994145,1.0,7/10,44.53%,TXNRD2;ABCC3;TBXA2R;F2R;TAOK3;MAPK14;HMOX2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MOTESANIB,0.4838240818372513,1.1150576940753805,0.336866902237927,0.7708351390675432,1.0,3/6,21.37%,YES1;PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VEMURAFENIB,0.3616480777183491,1.114474659369021,0.3354297693920335,0.7708122534293466,1.0,6/17,23.96%,FGFR2;YES1;AKT1;CBL;PTEN;NF1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FLUOROURACIL,0.3207067191671542,1.1138207193299954,0.3031218529707956,0.7703762093481573,1.0,14/32,28.64%,ABCC4;RALBP1;FGFR2;ABCC1;IGF2BP2;CSPG4;DPYD;GNAS;PTEN;PDGFRB;MTHFR;PPP2R5D;KLC1;FOXO1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__LOVASTATIN,0.3785654352154383,1.111234422453128,0.3294367693942614,0.7709395572587107,1.0,5/15,23.81%,LDLR;LPL;AKT1;PIK3CG;PIK3CB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RISPERIDONE,0.4200581072134275,1.108564630990361,0.3307086614173228,0.7747419823472579,1.0,7/9,47.24%,HTT;RABEP1;PPA2;NTS;FASN;PSMD14;LRP1B,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IL 2,0.3744938501381621,1.1023995553576766,0.3247311827956989,0.7809551635674493,1.0,7/14,37.07%,ILF3;CBL;CD40LG;PIK3CB;TG;FYN;MAPK14,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OCTREOTIDE,0.5081834377138456,1.1018944038971297,0.3231707317073171,0.7794077394595854,1.0,3/5,26.01%,PIK3CG;PIK3CB;TG,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BRYOSTATIN,0.4905195297686764,1.0980228847376468,0.3325,0.7816137112105485,1.0,5/5,50.99%,PRKCQ;PRKD2;PRKCB;PRKCD;PRKCA,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__COBIMETINIB,0.4420560375989943,1.093786265306922,0.348502994011976,0.7851845153238287,1.0,5/7,47.87%,ARAF;CBL;NF1;MAP2K1;MAP2K2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VASOPRESSIN,-0.3709463303622226,-1.0912998021611129,0.3260869565217391,0.8042146703311058,1.0,6/6,62.97%,ACE;CAMK2B;HSPB1;SERPINE1;THBS4;MAPK14,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__NALTREXONE,0.4963943774234062,1.0889811167762196,0.3407960199004975,0.7873176770425437,1.0,2/5,16.20%,COMT;SIGMAR1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__HYDROCORTISONE,0.4602623659708854,1.0859968531934896,0.3550295857988165,0.7869543142847342,1.0,4/6,36.92%,NFKB1;ANXA1;SMAD2;TSC22D3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DOXEPIN,0.4304097433705217,1.0856824658196182,0.3626760563380282,0.7854971861971398,1.0,3/8,17.01%,COMT;AKT1;SLC6A4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__HEPARIN,-0.2453937348641285,-1.0852308032972149,0.3409090909090909,0.8047797200189228,1.0,14/16,52.74%,SERPINC1;APOB;SERPINA5;FCGR3B;CCL21;TFPI;VWF;F2;SRGN;HPSE;LIPC;SDC1;F10;TGM2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CHLORPROMAZINE,0.4908538004152816,1.0843915392834589,0.351592356687898,0.7870420755302024,1.0,3/5,37.43%,MTHFR;NTS;HSPA4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FORETINIB,0.4667736421005078,1.0837958594818449,0.3583333333333333,0.7870836163439653,1.0,3/6,21.37%,YES1;PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MK2206,0.4003889124665216,1.082020687099647,0.3614190687361419,0.7906658277777628,1.0,5/10,40.88%,FGFR2;AKT1;PTEN;AKT2;MAP2K1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DOVITINIB,0.2949634607414474,1.0782061138737464,0.34,0.7904062848058734,1.0,34/47,56.24%,JAK2;STK3;FGFR2;YES1;MINK1;MAP4K2;RPS6KA3;CAMK2G;MAP4K4;FGFR1;PDGFRA;PDGFRB;FGFR3;ACVR1;MARK2;LYN;PRKD2;CAMK2D;PKN2;FYN;SLK;MAP4K5;MAP2K1;NTRK2;ROCK2;MAP2K2;PRKCD;PRKAA1;FLT4;PDPK1;PHKG2;AXL;BTK;SRC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TANDUTINIB,0.4725800046729371,1.0753740000133714,0.3568818514007308,0.792618313204635,1.0,3/6,23.26%,PDGFRA;PDGFRB;ACVR1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ISOPROTERENOL,0.4393246912393254,1.0752126999983618,0.3640606767794632,0.7925265346107032,1.0,2/7,16.04%,MTOR;PIK3CG,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RIBOCICLIB,0.4861906797183141,1.0728674590728022,0.3573200992555831,0.7937932777516171,1.0,2/5,20.02%,JAK2;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__NERATINIB,0.4619030605720022,1.0689480726109886,0.3695920889987639,0.7987497805518102,1.0,2/6,12.75%,YES1;CBL,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__UCN 01,0.3926716094181438,1.066483217546568,0.3743078626799557,0.8016065202957217,1.0,8/10,52.45%,PRKCQ;DIABLO;PRKCI;PRKCB;PRKCD;PRKCA;PDPK1;CDK6,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VANDETANIB,0.3233052154504063,1.0609397918987455,0.398157625383828,0.8072746080872352,1.0,20/23,62.21%,HTT;YES1;PTEN;MAP4K4;FGFR1;PDGFRA;PDGFRB;ACVR1;FYN;MAPK14;MAP4K5;MAP2K1;ROCK2;MAP2K2;FLT4;AXL;BTK;SRC;KRAS;RET,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TRIMIPRAMINE,0.4381166777005839,1.0591809482233612,0.3894230769230769,0.8085305313834277,1.0,3/7,17.01%,COMT;AKT1;SLC6A4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__INSULIN,0.3446484231649256,1.0577250782924146,0.4136125654450261,0.8099946577503322,1.0,13/17,53.15%,VAMP2;LPL;IRS2;PIK3CG;CCN2;EIF4G1;PTPN1;SV2A;ARF6;ENO2;MBP;SLC2A3;YWHAE,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AGS 16C3F,0.4316071337492745,1.0564847352299185,0.3964071856287425,0.8114402982617651,1.0,6/7,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:52,-0.3806066745131505,-1.0479408839461926,0.3736263736263736,0.8147310832984064,1.0,5/6,37.64%,A2M;A1BG;ALDH2;ABCB7;ALDH1A1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:56,-0.3806066745131505,-1.0479408839461926,0.3736263736263736,0.8147310832984064,1.0,5/6,37.64%,A2M;A1BG;ALDH2;ABCB7;ALDH1A1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AZD 1152 HQPA,0.3828488963724883,1.0449175672971027,0.4150943396226415,0.8175741669370925,1.0,9/10,55.64%,MAP4K2;MAP4K4;PDGFRA;PDGFRB;LYN;MAP4K5;FLT4;BTK;PAK1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ATENOLOL,0.364676638213074,1.0430686221114969,0.4186550976138828,0.816253026377306,1.0,3/12,7.69%,LDLR;ARAP1;PLA2G4A,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PALIFERMIN,0.4461956446299104,1.0385073426564575,0.4146634615384615,0.8189956227043563,1.0,3/6,22.58%,FGFR2;FGFR1;FGFR3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FENRETINIDE,0.4233260232247897,1.034880497620727,0.4115566037735849,0.8244476254406536,1.0,3/7,23.21%,MTOR;ATXN2;NFKB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AXITINIB,0.4249464344562777,1.0334611947616552,0.4206896551724138,0.827475836914633,1.0,5/7,49.71%,YES1;PDGFB;PDGFRB;CD274;FLT4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OLANZAPINE,0.4013448198881814,1.0321235076784898,0.4159090909090909,0.8280299471978539,1.0,3/8,24.21%,RABEP1;PRKAB2;MTHFR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__EPINEPHRINE,0.4202794926313742,1.031882895554037,0.4265734265734265,0.8276561107842495,1.0,4/7,38.15%,MTOR;PIK3CB;CAST;HSD17B10,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SORAFENIB,0.2846260746968214,1.0312450863470335,0.4332998996990972,0.8278073306480767,1.0,21/42,43.13%,CTNNB1;ARAF;JAK1;YES1;MINK1;CBL;PTEN;FGFR1;PDGFRA;PDGFRB;FGFR3;NF1;LYN;JAK3;SLK;TAOK1;MAPK14;MAP4K5;MAP2K1;NTRK2;IDH2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RUCAPARIB,0.4372810984210761,1.0240077473994007,0.4448529411764705,0.8358887624668329,1.0,3/6,26.77%,YES1;PTEN;PRKD2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BARASERTIB,0.4691654694103853,1.0236635756394616,0.4259485924112607,0.8357573747171972,1.0,3/5,34.00%,PDGFRA;PDGFRB;FYN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PLATINUM,-0.3410470409711684,-1.021890723029636,0.475,0.8193589655767053,1.0,7/7,65.96%,ABCB1;STMN1;SLC2A1;CD74;XRCC5;RICTOR;ATP7A,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FENOFIBRATE,-0.3044676444666481,-1.0202466756314656,0.4436090225563909,0.8190038924080739,1.0,7/8,39.25%,ADIPOQ;APOB;APOE;ABCB1;CFL1;TFPI;HLA-A,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707,-0.1758798581999059,-1.0154097674250342,0.5,0.828070036039105,1.0,7/22,4.57%,C2;C7;C1QC;C8B;C3;C5;C8G,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CRENOLANIB,0.4260195596787087,1.0061013349642114,0.434516523867809,0.8498872277936106,1.0,3/6,21.37%,CBL;PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CYTARABINE,0.3602589962172024,1.0048331897416316,0.4649122807017544,0.8507954270139876,1.0,7/11,43.13%,ABCC4;ABCC3;P2RY12;NT5C2;HSPA4;CPT1A;IDH2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__HALOPERIDOL,0.3295741234640691,1.0044227044908285,0.4676409185803757,0.8503552473543908,1.0,9/17,37.43%,LDLR;COMT;SIGMAR1;CAMK2G;TOR1A;MTHFR;NTS;MAPK14;HSPA4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MARIMASTAT,-0.3382018209408194,-1.004256516214468,0.4472049689440994,0.8260886828111063,1.0,7/7,66.24%,MMP2;MMP7;MMP9;MMP3;ADAM17;ADAM10;MMP1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ENALAPRIL,0.3958661899876389,1.0016963063917148,0.4709897610921502,0.8536224041039351,1.0,1/8,0.19%,PNPT1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VINCRISTINE,0.2988043329400265,0.9996422518317768,0.4903553299492386,0.8565208274601053,1.0,11/25,39.91%,RALBP1;TUBB6;BCR;ABCC1;ABCC3;PIK3CG;MTHFR;TUBB4A;CPT1A;STIM1;TUBB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AFATINIB,0.4257792507732462,0.9979507102692944,0.4707985697258641,0.8543164314126918,1.0,2/6,20.02%,EML4;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DABRAFENIB MESYLATE,0.4516246470279946,0.9950888712642486,0.4546583850931677,0.8558745532479498,1.0,4/5,47.87%,MAP2K3;MAP2K4;MAP2K1;MAP2K2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__KENPAULLONE,0.3061105074319489,0.9923714201189224,0.4953940634595701,0.856550947128218,1.0,16/22,56.24%,HTT;STK3;MARK2;LYN;GSK3A;ROCK1;CDC42BPA;GSK3B;FYN;CDK5;ROCK2;RAB9A;FLT4;PDPK1;DYRK1A;SRC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CARBOPLATIN,0.2975367731754818,0.9915020803316844,0.4883485309017223,0.8568365191332786,1.0,12/26,38.15%,ACSS2;DOCK8;XYLT2;PRRC2A;PTEN;FGFR1;MTHFR;FNTB;ATP7A;HLA-C;CD274;HSD17B10,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GEMCITABINE,0.2897671223785293,0.9890146574789102,0.5061099796334012,0.8573584240460688,1.0,16/27,49.10%,ACSS2;DOCK8;XYLT2;CBL;PRRC2A;FKBP5;FGFR3;MTHFR;HLA-C;CD274;NT5C;PPP1R18;MTHFD1;PPCDC;TGM2;FHL2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__NORTRIPTYLINE,0.3708413094757152,0.9807215046659282,0.4953488372093023,0.8635653294540151,1.0,5/9,39.42%,COMT;SLC6A4;ATXN2;PPM1A;EPHX1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CYCLOSPORINE,0.3016264535566983,0.9791089180922424,0.5284384694932782,0.8662216828166198,1.0,6/20,24.21%,ABCC1;JAK1;IMPDH2;TBXA2R;ATXN2;MTHFR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CRIZOTINIB,0.3385436430217138,0.9787607213682046,0.520855614973262,0.8655922915883949,1.0,2/13,4.70%,EML4;JAK2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BEVACIZUMAB,0.2959440058262091,0.9750542915438486,0.5192697768762677,0.8683634631148517,1.0,12/24,48.13%,THBS2;EML4;RALBP1;CSPG4;PDGFRB;NF1;SHMT1;CD274;HSP90AB1;CXCR4;VEGFC;CCT3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PACLITAXEL,0.2698173356244358,0.9733296642079392,0.5426278836509528,0.869411747896891,1.0,23/40,52.76%,ACSS2;TUBB6;JAK2;ABCC1;ABCC3;PIK3CG;ARHGEF10;PDCD4;PTEN;FGFR1;FNTB;TUBB4A;CD274;FASN;PGP;TUBB;SOD2;FGD4;TUBA4A;FCGR2A;TUBB4B;TUBB1;SYK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ASPIRIN,0.2963105328470543,0.9651107623084704,0.5494393476044852,0.8770512334819336,1.0,13/23,50.09%,PLA2G4A;TSC1;IRS2;F2R;TAPBP;ECHS1;TGFB1;CDH15;TBXAS1;PTGS1;ITGA2B;NAT1;GP6,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PEGINTERFERON ALFA 2A,-0.3056346044393853,-0.9637189357925692,0.4573643410852713,0.8441401496266541,1.0,8/8,69.50%,EGFR;ABCB1;HLA-B;SLC29A1;HLA-A;IL18;CALR;NT5C2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__QUIZARTINIB,0.3797965009837852,0.9613534627231538,0.5103448275862069,0.8782728718947517,1.0,5/8,43.13%,CBL;PDGFRA;PDGFRB;JAK3;IDH2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TAMOXIFEN,-0.2054351957430634,-0.9582917791170938,0.5227272727272727,0.8331920189625225,1.0,17/17,79.54%,BGLAP;PIK3CA;CETP;COL18A1;IDH1;GGT1;IGF1R;HEXB;GAPDH;PIP;F5;F2;LRMDA;TGM2;TGFB1;NF1;ATXN2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__THEOPHYLLINE,0.4306375088970895,0.9534989712481908,0.5157232704402516,0.8822733110638894,1.0,3/5,33.19%,MAPKAPK2;PDE3A;PRKAR2B,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BUMETANIDE,-0.381683731513083,-0.9532589561200344,0.4974358974358974,0.8423212527352911,1.0,5/5,61.89%,ACE;MAPK1;ADD1;SLC12A2;HSD17B10,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DESIPRAMINE,0.3639372647825026,0.9505888900824712,0.5432525951557093,0.8836919067106975,1.0,5/9,40.48%,COMT;AKT1;SLC6A4;EPHX1;ARSA,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FLUOXETINE,0.4274050021886827,0.9464265073556554,0.5402597402597402,0.8889635941965087,1.0,3/5,33.36%,SLC6A4;ATXN2;GSK3B,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CAPECITABINE,0.3245521265141191,0.9427885489872952,0.5529411764705883,0.8926054744449025,1.0,4/14,20.02%,NCOA7;FAT1;DPYD;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OSIMERTINIB,0.3998065876256679,0.9407641759662088,0.5243757431629013,0.8923090757080622,1.0,2/6,20.02%,CTNNB1;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__XL999,0.4108282788058906,0.9399710725960349,0.5638921453692849,0.8923028576181998,1.0,5/6,56.24%,FGFR2;PDGFRB;FLT4;AXL;SRC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CISPLATIN,0.25742853559264,0.9366116111416964,0.5803212851405622,0.8964653343994912,1.0,24/41,50.88%,ACSS2;ABCC4;RARS1;FXN;CLCN6;GNAS;PTEN;FGFR1;FGFR3;CDH17;MDH2;CD274;HSPA4;HSD17B10;OSGEP;NTRK2;STAT1;MGMT;MTHFD1;TGM2;GCLM;ACTL6A;UBE2I;TMEM43,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CLOZAPINE,0.2934961352933646,0.928551030450216,0.5896907216494846,0.8984928611276988,1.0,7/20,24.21%,RABEP1;ABCC1;PIK3CG;SLC6A4;PRKAB2;FKBP5;MTHFR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ABT 751,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ENFORTUMAB VEDOTIN,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DOLASTATIN 10,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IXABEPILONE,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__EPOTHILONE D,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PF 06263507,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TRASTUZUMAB EMTANSINE,0.3611552112582561,0.9275654612208964,0.577906976744186,0.8966012628057363,1.0,6/8,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CEP 11981,0.4197444404872277,0.927324833962728,0.5800756620428752,0.8962475401035305,1.0,2/5,12.67%,JAK2;AKT1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GEFITINIB,0.2637975432135218,0.9196375863218856,0.6066398390342053,0.8991208390891345,1.0,15/31,41.01%,TNK2;YES1;MINK1;SIRT2;CAMK2G;PTEN;MAP4K4;LYN;PRKD2;CAMK2D;RELA;SLK;MAPK14;MAP4K5;IRAK4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:1713,0.4155996701192627,0.9153954631348632,0.5808917197452229,0.9022599082611812,1.0,2/5,24.49%,ITPR1;APEH,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MK 2461,-0.3076619350371915,-0.9125370754908856,0.5804195804195804,0.8741212381819211,1.0,2/7,0.97%,MERTK;MET,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MLN 8054,0.3144814651727244,0.9121864365467452,0.5923159018143009,0.9049545019054164,1.0,10/13,56.24%,GRK5;FGFR1;FGFR3;LYN;PTK2;FLT4;PDPK1;BTK;PAK1;SRC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__INDOMETHACIN,0.3440726757151219,0.9093071263453252,0.6046255506607929,0.9086101775143168,1.0,2/9,9.60%,STAT6;ABCC1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DIPYRIDAMOLE,0.3227964997182118,0.9062129106238576,0.6145374449339207,0.9113974101275172,1.0,6/11,40.20%,ABCC1;PDE2A;PDE3A;TSG101;HSD17B10;HSP90AB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__LUSUTROMBOPAG,-0.3574137277208949,-0.9031646085429804,0.5634517766497462,0.874271877252665,1.0,5/5,64.31%,SERPINC1;F5;F2;PROS1;PROC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TESTOSTERONE,-0.3433826317785362,-0.8958368077894748,0.5871559633027523,0.8696526844916198,1.0,5/5,65.71%,DBH;APOA1;LCAT;TGFB1;USP9Y,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OSI 027,0.3674516104941562,0.8915936921882711,0.6257378984651711,0.9200404893462456,1.0,3/7,27.18%,MTOR;PTEN;AKT1S1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VORINOSTAT,0.298846164462571,0.8914849256234528,0.6364628820960698,0.919817459178769,1.0,9/14,52.23%,TUBB6;GNA11;PTEN;TUBB4A;TUBB;HDAC5;HDAC6;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024
