Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,DGIdb_Drug_Targets_2024__PF 04691502,0.5158141397877337,1.203450241109014,0.2028985507246377,0.6790797533698522,1.0,4/6,33.31%,PIK3R1;PIK3CB;PIK3CG;MTOR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VS 5584,0.5158141397877337,1.203450241109014,0.2028985507246377,0.6790797533698522,1.0,4/6,33.31%,PIK3R1;PIK3CB;PIK3CG;MTOR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RG 1530,0.3367236597581647,1.203235204851387,0.1571571571571571,0.6774401611906956,1.0,28/48,42.27%,LYN;MAPK14;FYN;FGFR2;PTK2;SLK;PRKCD;FGFR1;JAK3;TAOK1;PDGFRB;IRAK4;PRKAA1;STK3;JAK2;SYK;PDGFRA;FLT4;ACVR1;NTRK2;GRK5;SRC;MAP4K2;RPS6KA3;FER;MAPK1;PAK1;BTK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TOZASERTIB,0.3528088815605616,1.2024315893959376,0.1658291457286432,0.6770841653805479,1.0,19/33,42.27%,LYN;FYN;SLK;FGFR1;MYLK;TAOK1;PDGFRB;IRAK4;PRKAA1;JAK2;FLT4;ACVR1;NTRK2;YES1;SRC;MINK1;AXL;PAK1;BTK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VORINOSTAT,0.4164474948863141,1.2003855931255296,0.211864406779661,0.6724204200198405,1.0,7/13,38.48%,TUBB4A;TUBB6;HDAC6;TUBB;TUBA1C;TUBB1;TUBB4B,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ILORASERTIB,0.3295168018075229,1.1997156937758668,0.151,0.673154244165357,1.0,33/58,42.27%,ROCK2;LYN;ROCK1;MAPK14;CAMK1;FYN;PTK2;SLK;PRKCD;FGFR1;TAOK1;PDGFRB;IRAK4;PRKAA1;STK3;JAK2;SYK;PTK2B;PDGFRA;FLT4;ACVR1;NTRK2;CAMK2G;YES1;SRC;MAP4K2;RPS6KA3;FER;MINK1;AXL;CAMK2D;PAK1;BTK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__THEOPHYLLINE,0.5466701651730175,1.19279053989414,0.2339108910891089,0.6811109533368287,1.0,3/5,19.10%,PRKAR2B;PDE3A;PDE5A,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CENISERTIB,0.325109090018996,1.1878556517219103,0.147,0.687828368197938,1.0,32/60,42.27%,ROCK2;LYN;PRKG1;ROCK1;FYN;PRKCD;PRKCQ;FGFR1;JAK3;TAOK1;PDGFRB;IRAK4;PRKAA1;PRKACA;TBK1;STK3;JAK2;SYK;PTK2B;PDGFRA;FLT4;ACVR1;NTRK2;CAMK2G;SRC;MAP4K2;FER;MINK1;AXL;CAMK2D;PAK1;BTK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__COLCHICINE,0.4117697192769541,1.1851632704171098,0.2277542372881356,0.6894956891059347,1.0,9/13,44.95%,TUBB4A;TUBB6;TUBB;TUBA1C;TUBA4A;TUBB1;PIK3CG;TUBB4B;IL18,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CEDIRANIB,0.3574286280779835,1.1848154079942808,0.1907164480322906,0.689857786690357,1.0,19/28,46.81%,LYN;FYN;FGFR2;SLK;FGFR1;TAOK1;PDGFRB;STK3;SYK;PDGFRA;FLT4;ACVR1;SRC;MAP4K2;FER;MINK1;AXL;FGFR3;CSF1R,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ETOPOSIDE,0.4121372968640939,1.1809536306427493,0.2411575562700964,0.6946379903054725,1.0,9/13,41.03%,ABCC3;FGFR1;TGFB1;ABCC1;BAX;EIF4E;PGP;MAPK1;ACTR2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MENADIONE,0.4165408106610105,1.1808090917548528,0.2338624338624338,0.6943984083436481,1.0,10/13,48.45%,MAOB;PROC;F9;PROZ;F10;F7;VKORC1L1;PROS1;F2;VKORC1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BARASERTIB,0.5431490223237865,1.1768812367892525,0.2341220423412204,0.6958439821635021,1.0,3/5,25.72%,FYN;PDGFRB;PDGFRA,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BUPROPION,0.4743195415314222,1.1758597358301364,0.2425287356321839,0.697871821425594,1.0,5/7,48.16%,SACM1L;EPB41;COMT;FKBP5;SLC18A2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IMATINIB,0.3511577910921934,1.1753695208172654,0.2093023255813953,0.6965953905678631,1.0,13/27,37.55%,LYN;ABI1;CTNNB1;ABCC4;TAOK1;BCR;PDGFRB;JAK2;PDGFRA;YES1;PDGFB;CD40LG;ATIC,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FORETINIB,0.508460985285502,1.175278859520425,0.2538552787663108,0.6954651552926068,1.0,4/6,32.83%,PDGFRB;PDGFRA;FLT4;YES1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ACETAMINOPHEN,0.5046608337377813,1.1690286933027905,0.2629716981132075,0.7051076888499705,1.0,5/6,45.37%,PLA2G4A;PTGS1;COMT;HSPA8;CD44,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__XL999,0.4997144508341509,1.1670098863735583,0.2577565632458234,0.7038302126270036,1.0,5/6,40.97%,FGFR2;PDGFRB;FLT4;SRC;AXL,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CARBAMAZEPINE,0.5011347910370095,1.1667445085694172,0.2652068126520681,0.7039735005330614,1.0,5/6,41.66%,MTHFR;BAG6;HLA-B;PRRC2A;RALBP1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TRASTUZUMAB,-0.3282475182505991,-1.1652667962007155,0.2235294117647059,0.784037158048246,1.0,9/10,47.25%,EGFR;MET;PIK3CA;FCGR3A;KRAS;CD274;FCGR2A;PTEN;ANXA1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CURCUMIN,0.3724958319776267,1.1651277887539346,0.2538382804503582,0.7050977351007858,1.0,13/20,49.44%,TUBB4A;PTGS1;TUBB6;APP;GLS;TUBB;TUBA1C;TUBA4A;TUBB1;TUBB4B;CCN2;THBD;SMAD2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BRIVANIB,0.4976366235699263,1.1619831218099448,0.2523809523809524,0.7034565871355,1.0,4/6,28.21%,FGFR2;FGFR1;FLT4;FGFR1OP2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__WORTMANNIN,0.454910242872228,1.159207994341188,0.2780867630700778,0.7037802342580225,1.0,8/8,54.59%,HSPA4;MYO9B;SPP1;F2R;HSP90AA1;EIF2B1;AKT1;PRKAB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DASATINIB,0.329818789355619,1.1575872275926558,0.221442885771543,0.7035122163740111,1.0,27/42,48.37%,LYN;CRKL;MAPK14;FYN;SLK;STAT5B;FGFR1;TAOK1;BCR;PDGFRB;IRAK4;IDH2;JAK2;SYK;TEC;PDGFRA;ACVR1;YES1;SRC;MINK1;AXL;BTK;FGFR3;FES;CSF1R;HCK;DDR2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DORAMAPIMOD,0.4088354950284956,1.1572339563563798,0.2672322375397667,0.702557602508073,1.0,6/12,32.83%,LYN;MAPK14;PDGFRB;FLT4;NTRK2;YES1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BGJ398,0.3987157056142282,1.1548975070164236,0.2587117212249208,0.7046793962109753,1.0,10/13,53.66%,PIK3R1;FGFR2;FGFR1;PIK3CB;PIK3CG;MTOR;FGFR3;PIK3R6;PIK3R4;PIK3C3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PAZOPANIB,0.3549107773800226,1.1459675941504812,0.2841253791708796,0.7127289980478716,1.0,11/23,33.31%,FYN;FGFR2;PTK2;FGFR1;TAOK1;PDGFRB;PDGFRA;FLT4;YES1;HLA-B;MTOR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SNS 314,0.37026834442208,1.1448069007021886,0.2885211995863495,0.7158097430341482,1.0,10/18,41.60%,ROCK2;PTK2;SLK;PRKCD;PDGFRB;IRAK4;NTRK2;CAMK2G;MINK1;CAMK2D,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GOSSYPOL,0.390158876524891,1.1392380686956978,0.2934322033898305,0.7192049069177477,1.0,9/14,45.31%,HSPA4;HSD17B10;TGFB1;GALK1;YES1;BCL2L1;MTOR;MAPK1;ARSA,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__NICOTINE,0.4194208307327108,1.1389022125738983,0.2855567805953694,0.718979306960647,1.0,5/10,37.23%,EPB41;TGFB1;NRXN1;BAX;POR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BOSUTINIB,0.5111366092987017,1.124857418686961,0.2951219512195122,0.7326386396587624,1.0,4/5,48.05%,LYN;BCR;SRC;HCK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CRIZOTINIB,0.3973194389321963,1.12276803652294,0.3083511777301927,0.73289901908967,1.0,5/12,31.69%,PTPN12;JAK2;EML4;NPM1;NTRK2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BYL719,0.3924135091548288,1.1199511887944449,0.3280254777070063,0.7361005906132417,1.0,9/12,57.98%,PIK3R1;PI4KA;PIK3CB;PIK3CG;MTOR;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SIMVASTATIN,-0.2699788583509513,-1.118096065076206,0.2857142857142857,0.8390732209759023,1.0,13/13,73.10%,MMP2;HLA-DRB1;PLTP;IDH1;LIPC;LEPR;PON1;TPM3;APOA5;THBD;THBS1;PIK3CG;RHOA,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DISULFIRAM,0.4245368652576003,1.1177413528529738,0.3205268935236004,0.7380525007523494,1.0,6/9,41.94%,HSD17B10;MTHFR;HSP90AA1;MTOR;SLC6A4;NFKB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DOVITINIB,0.3136624066412556,1.1167017286321053,0.2852852852852853,0.7395272491553795,1.0,28/45,50.01%,ROCK2;LYN;FYN;FGFR2;SLK;PRKCD;FGFR1;PDGFRB;PRKAA1;STK3;JAK2;PDGFRA;FLT4;ACVR1;NTRK2;CAMK2G;YES1;SRC;MAP4K2;RPS6KA3;MINK1;AXL;CAMK2D;BTK;FGFR3;CSF1R;HCK;MAP4K4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FULVESTRANT,0.4710716178085335,1.1113799677956564,0.3157276995305164,0.7406204669613313,1.0,3/6,23.91%,FGFR2;EPHX2;EML4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MLN 8054,0.3866094427355178,1.1111950865366922,0.323869610935857,0.7405586702494475,1.0,10/14,48.05%,LYN;PTK2;FGFR1;FLT4;GRK5;SRC;PAK1;BTK;FGFR3;HCK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ROSIGLITAZONE,0.4518189124516065,1.1104367847135592,0.3218390804597701,0.7417986344620342,1.0,5/7,36.52%,HSD17B10;MAP2K3;TG;PIK3CG;CD40LG,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SOTRASTAURIN,0.3267494805996848,1.1100634574537618,0.3075376884422111,0.7411499117386642,1.0,18/32,41.60%,PRKG1;PRKCB;SLK;PRKCD;PRKCQ;TAOK1;PDGFRB;PRKCA;PRKAA1;STK3;FLT4;AKT2;CAMK2G;GRK5;RPS6KA3;FER;MINK1;CAMK2D,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SORAFENIB,0.31873531277217,1.1055476261484107,0.3099297893681043,0.7461602609356298,1.0,19/37,40.97%,LYN;CTNNB1;MAPK14;SLK;FGFR1;JAK3;TAOK1;PDGFRB;IDH2;PDGFRA;PTPN6;FLT4;ARAF;CBL;NTRK2;YES1;MINK1;MAPK1;AXL,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__NINTEDANIB,0.4102863798899413,1.104598203807542,0.3278145695364238,0.7442682006761818,1.0,5/10,27.05%,FGFR2;FGFR1;PDGFRB;PDGFRA;FLT4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PIOGLITAZONE,0.4357538401863749,1.1040013914641338,0.3262331838565022,0.7449183038690428,1.0,6/8,42.08%,HSPA4;LPL;TGFB1;YES1;G6PD;THBS1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PICTILISIB,0.3915782387351063,1.1034940704237963,0.3224101479915433,0.7446827784759269,1.0,6/12,32.83%,PIK3R1;FGFR1;JAK2;PIK3CB;PIK3CG;YES1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SF1126,0.3967805469871711,1.1014367672245864,0.3449023861171366,0.7485773429038883,1.0,9/11,57.98%,PIK3R1;PRKDC;PIK3CB;PIK3CG;MTOR;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AT9283,0.4482807926621656,1.100236768926142,0.3406214039125431,0.7487747762582129,1.0,4/7,38.27%,JAK3;JAK2;YES1;RPS6KA3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MITOXANTRONE,0.4036926830471454,1.0972546651669712,0.3491189427312775,0.7497072065278588,1.0,7/10,45.31%,RPSA;HTT;BAX;YES1;MAPK1;NFKB1;ARSA,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PI 103,0.4290955664221738,1.0931961874825655,0.3510758776896942,0.753846745770451,1.0,6/8,53.66%,PIK3R1;PIK3CB;PIK3CG;MTOR;PIK3R6;PIK3C3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ZSTK474,0.4672989866071528,1.086341108204821,0.3677184466019417,0.7513073109118347,1.0,3/6,32.62%,JAK2;PIK3CB;PIK3CG,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GDC 0941,0.4279865411826241,1.0833421538355628,0.3609534619750283,0.7540887904336772,1.0,6/8,53.66%,PIK3R1;PIK3CB;PIK3CG;PIK3R6;PIK3R4;PIK3C3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__FENOFIBRATE,-0.3654983108108108,-1.08281554080084,0.3197278911564626,0.8271869283300827,1.0,7/7,63.53%,ADIPOQ;APOB;APOE;CFL1;HLA-A;TFPI;CD40LG,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE,0.4155254046255981,1.0800359799192336,0.3536585365853658,0.751675743870874,1.0,6/9,39.68%,FGFR1;IKBKB;TXNRD1;TXNRD2;SERPINE1;MAPK1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BEVACIZUMAB,0.3405368506024275,1.079139395577856,0.3562753036437247,0.7520655395171039,1.0,7/22,24.18%,CSPG4;THBS2;CCT3;PDGFRB;ANXA11;EML4;HSP90AB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PX 866,0.3874050423094627,1.0775734656437606,0.3836206896551724,0.7545375748464858,1.0,8/11,57.98%,PIK3R1;PIK3CB;PIK3CG;MTOR;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TANDUTINIB,0.4645452758946473,1.072430916390168,0.3661137440758293,0.7616880444771535,1.0,4/6,29.75%,PDGFRB;PDGFRA;FLT4;ACVR1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SUNITINIB,0.3395987155637504,1.0697046551774194,0.3795918367346939,0.7642755221329052,1.0,17/19,62.87%,PTPN12;FGFR2;FGFR1;PDGFC;PDGFRB;PDGFRA;FLT4;YES1;PDGFB;POR;CSF1R;VEGFC;CA9;PTEN;PTPRB;PDGFA;PDGFD,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__NIFEDIPINE,0.3842323951668046,1.0695039231186223,0.383634431455898,0.7631747837786774,1.0,3/12,8.69%,HSPA4;HSD17B10;MYO9B,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SELUMETINIB,0.3466854669781099,1.0682121039594936,0.3815384615384615,0.76307668876873,1.0,6/19,23.91%,GNAQ;FGFR2;FGFR1;JAK3;MAP2K3;EML4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AXITINIB,0.434083644615346,1.066216965314379,0.3695906432748538,0.7639543323199325,1.0,4/7,35.84%,PDGFRB;FLT4;YES1;PDGFB,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AZACITIDINE,0.4068596767056643,1.0619615759569287,0.3862144420131291,0.7648772554011386,1.0,4/9,31.60%,HTT;MTHFR;PTPN11;CBL,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__LUSUTROMBOPAG,0.4812893476073257,1.057337127908915,0.3823529411764705,0.7718134598799277,1.0,4/5,49.06%,PROC;PROS1;F2;F5,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ASPIRIN,0.321282945104956,1.0501549839271125,0.4212121212121212,0.7763843099645902,1.0,10/25,35.57%,TBXAS1;PLA2G4A;PTGS1;TAPBP;ECHS1;TGFB1;GP6;ITGA2B;F2R;CDH15,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OXALIPLATIN,0.354241066715547,1.0500681316173677,0.4021052631578947,0.7755606849476137,1.0,7/14,38.06%,GNA13;FGFR2;MTHFR;ABCC1;BAX;DPYD;IGF2BP2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OSIMERTINIB,0.4428146677440079,1.0494397472203565,0.4002347417840375,0.7736999369376849,1.0,1/6,3.86%,CTNNB1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__RITONAVIR,0.4770732930003335,1.0466813255942702,0.4129353233830846,0.774208779414474,1.0,2/5,28.36%,ABCC1;TOMM40,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ENALAPRIL,0.4093005647648734,1.0458328605773033,0.4078212290502793,0.7724013286053175,1.0,2/8,19.10%,HSPA4;PDE5A,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PKI 587,0.3895100338446124,1.0438757845348725,0.4187568157033806,0.773217876304562,1.0,8/10,58.30%,PIK3R1;PIK3CB;PIK3CG;MTOR;PIK3R6;PIK3R4;PIK3C3;CRTC2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CARBOPLATIN,0.3179092915010897,1.04326637887209,0.4196157735085945,0.7729042888751514,1.0,6/25,15.85%,HLA-C;HSD17B10;DOCK8;ACSS2;FGFR1;MTHFR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__IBRUTINIB,0.4443543803660149,1.0420593855284854,0.4144037780401416,0.7731088453315706,1.0,2/6,7.55%,LYN;PLCG2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__DACTOLISIB,0.3490426582607664,1.0363440028257664,0.4395833333333333,0.7715155952216463,1.0,10/16,48.77%,PIK3R1;JAK2;PIK3CB;PIK3CG;MTOR;MAP4K2;FGFR3;PIK3R6;CSF1R;PIK3R4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__XL147,0.3824168920918337,1.0341744684179328,0.4177631578947368,0.7748124315927083,1.0,7/10,57.98%,PIK3R1;PIK3CB;PIK3CG;PIK3R6;PIK3R4;PIK3C3;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AMITRIPTYLINE,-0.3801984378298501,-1.034026008229724,0.4049079754601227,0.8996707135792793,1.0,6/6,62.05%,ADA;RPTOR;CES1;EPHX1;AKT1;SLC6A4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__THALIDOMIDE,0.3408533862836619,1.031255088895277,0.4309623430962343,0.773921403019778,1.0,4/16,9.64%,CTNNB1;DDB1;CHST3;FGFR2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__EPINEPHRINE,0.4204969338610599,1.029949850667926,0.4325581395348837,0.7741274768305532,1.0,4/7,33.31%,HSD17B10;CAST;PIK3CB;MTOR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AZD 1080,-0.3284054910242872,-1.0262230713668508,0.3829787234042553,0.9096382291477748,1.0,8/8,67.24%,CDK2;CAMK2A;MARK2;PRKD2;GSK3A;GSK3B;MINK1;CAMK2G,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BUSULFAN,0.427174877407298,1.024951226635168,0.4307159353348729,0.7795829840915367,1.0,3/7,17.33%,ABCC3;MTHFR;BCR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__XL228,0.4591054916670434,1.0219915256196004,0.4258142340168878,0.7818020776892628,1.0,4/5,45.94%,FGFR2;FGFR1;SRC;FGFR3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__VANDETANIB,0.3176603752123798,1.0139401890414697,0.4498480243161094,0.7896752833915616,1.0,13/23,42.27%,ROCK2;MAPK14;FYN;HTT;FGFR1;PDGFRB;PDGFRA;FLT4;ACVR1;YES1;SRC;AXL;BTK,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PI 88,0.4593131045949586,1.013858065309471,0.4420921544209215,0.7894020663395266,1.0,4/5,40.46%,FGFR2;FGFR1;FLT4;HPSE,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__XL765,0.4174080522222991,1.011553178108654,0.4511189634864546,0.7906770999660202,1.0,4/7,33.31%,PIK3R1;PIK3CB;PIK3CG;MTOR,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TRAMETINIB,0.3280967291828185,1.010531730288386,0.4705274043433299,0.7929022531080406,1.0,6/19,23.91%,CTNNB1;FGFR2;FGFR1;RASA1;MAP2K3;EML4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ERDAFITINIB,0.4596078171699868,1.009369100039735,0.4548872180451128,0.7941120905227672,1.0,2/5,15.58%,FGFR2;FGFR1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__INFLIXIMAB,0.3954211078564527,1.0085785443774635,0.4733333333333333,0.7942450678578187,1.0,4/8,33.02%,HLA-C;IVL;HLA-E;HLA-B,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__TRIFLUOPERAZINE,-0.397002954833263,-1.005638182063318,0.4207920792079208,0.9325963571240824,1.0,5/5,60.36%,APOB;CAMK2B;ATXN2;AKT1;MAPK1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__PREDNISOLONE,0.3446327917012928,0.992136202732545,0.4898828541001065,0.812617050665665,1.0,8/13,53.43%,CD34;MTHFR;TG;BAX;G6PD;RAC2;ANXA1;RPS19,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__OLANZAPINE,0.3842036684913512,0.9907172378665984,0.4845474613686534,0.8147852111448577,1.0,4/9,30.02%,MTHFR;GSTM3;RABEP1;PRKAB2,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GEDATOLISIB,0.4038055240574583,0.9907019985426276,0.4929742388758782,0.8143500565802113,1.0,6/7,57.98%,PIK3R1;PIK3CB;PIK3CG;MTOR;AKT1;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BAY80 6946,0.3843792911553128,0.987345158805346,0.4870641169853768,0.8158112287771092,1.0,6/8,57.98%,PIK3R1;PIK3CB;PIK3CG;PIK3R6;PIK3R4;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__GABAPENTIN,0.4443527616675696,0.9859949881746028,0.4932680538555691,0.8141456049296496,1.0,2/5,25.91%,ENO2;COMT,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__AZD 1152 HQPA,0.3571899986396036,0.9802791068757069,0.4973204715969989,0.8228975682377744,1.0,8/11,50.01%,LYN;PDGFRB;PDGFRA;FLT4;MAP4K2;PAK1;BTK;MAP4K4,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__BINIMETINIB,-0.3089677601194944,-0.9786353016862326,0.4210526315789473,0.9099053955118842,1.0,7/8,42.06%,BRAF;PIK3CA;KRAS;KIT;MAP2K1;MAP2K2;PTEN,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ETANERCEPT,-0.3152449324324324,-0.9727707996464972,0.4846153846153846,0.8915517663626009,1.0,7/7,68.54%,ALPL;HLA-DRB1;GHRL;NFKB1;CD84;HLA-B;HLA-E,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__CISPLATIN,0.2790237354992166,0.972519000831886,0.5341365461847389,0.8303220169516795,1.0,12/40,20.89%,HSPA4;HSD17B10;ABCC4;GCLM;ACSS2;RARS1;MDH2;FGFR1;CDH17;TMEM43;STAT1;CASP3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MORPHINE,0.3595901121071632,0.9695363022144392,0.5192719486081371,0.8339735744103068,1.0,6/10,38.84%,MAPK14;ABCC3;TAOK3;TXNRD2;F2R;TBXA2R,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__ALISERTIB,0.314983264813916,0.9655123056236669,0.5276073619631901,0.8356175203132531,1.0,12/19,45.94%,PTK2;SLK;FGFR1;PRKACA;NTRK2;YES1;GRK5;SRC;RPS6KA3;FER;BTK;FGFR3,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__QUERCETIN,0.3171313759146052,0.9609156784675944,0.5411030176899063,0.8391062370501081,1.0,12/17,54.94%,HSD17B10;CD34;RELA;BAX;PIK3CB;GALK1;YES1;NFKB1;F2;MBP;HSPB1;PON1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__INFIGRATINIB,0.410423944100687,0.9594415234113378,0.5181159420289855,0.8399752345720318,1.0,2/6,15.58%,FGFR2;FGFR1,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__MARIMASTAT,0.4087713857327329,0.9564714592333716,0.5215366705471478,0.8415468678782517,1.0,1/6,1.92%,ADAM10,DGIdb_Drug_Targets_2024
prerank,DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE,0.3879593321924495,0.9492708919063648,0.5196759259259259,0.8492333280906745,1.0,3/7,27.05%,PDGFRB;PDGFRA;FLT4,DGIdb_Drug_Targets_2024
