Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,GO_Biological_Process_2025__Phospholipid Efflux (GO:0033700),-0.6059730250481695,-1.8949061030845475,0.0099009900990099,0.4885107727580023,0.688,8/8,39.52%,APOA4;APOA2;APOA1;APOC1;APOE;APOC2;APOC3;APOA5,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:2000601),0.802773497688752,1.8671761372620492,0.0,0.1970126602249116,0.828,6/6,19.82%,WASF2;BRK1;WASF1;NCKAP1;WASF3;CYFIP1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Aerobic Respiration (GO:0009060),0.5018810071190843,1.8452431021429176,0.0,0.2019073847025491,0.892,53/64,41.86%,NDUFA10;NDUFS1;DLST;DLAT;SUCLA2;NDUFS3;SDHA;NDUFB10;NDUFV1;MTFR1L;NDUFA8;SDHB;UQCRC1;OGDH;IDH3A;SUCLG1;NDUFA13;UQCRB;NDUFV2;NDUFS2;NNT;MDH2;NDUFS4;NDUFA5;NDUFB3;MFN2;IDH3B;NDUFS8;NDUFS5;NDUFA11;NDUFA12;SUCLG2;UQCRC2;NDUFA6;LDLR;NIPSNAP2;ATP5F1C;NDUFA2;NDUFA7;NDUFA9;SURF1;BLOC1S1;CS;NDUFA1;NDUFB1;NDUFB4;SDHC;NDUFB8;IDH3G;NDUFAB1;SDHD;NDUFS7;SIRT3,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Neutrophil Degranulation (GO:0043312),0.8449836318120547,1.8432403941917783,0.002415458937198,0.193141534269615,0.901,5/5,15.58%,VAMP7;VAMP8;VAMP2;STXBP3;STXBP2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Melanosome Assembly (GO:1903232),0.6372964853581679,1.8419778767577903,0.0010482180293501,0.1839216874073352,0.904,11/14,25.74%,AP1B1;AP1M1;AP3D1;AP3M1;AP3B1;AP1S1;RAB38;AP1G1;AP3S1;AP1S2;RAB32,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__RNA Methylation (GO:0001510),-0.7317542846139033,-1.8403169227749825,0.0176470588235294,0.525976602686576,0.803,5/5,26.91%,THUMPD3;TARBP1;NSUN2;WDR6;SNRPF,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Fatty Acid Catabolic Process (GO:0009062),0.5450238690839678,1.827313547551672,0.0,0.2072332389368083,0.943,19/31,25.80%,HADHA;HSD17B10;HADH;DECR1;ECHS1;ACOX1;ACOT7;ACADM;EHHADH;PCCA;PCCB;CPT2;HSD17B4;HADHB;ACAA1;ACAA2;ACOT8;ACADS;ECI2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Mitotic Nuclear Division (GO:0007088),0.642891360599517,1.827285377605036,0.0,0.1958304840791429,0.943,7/13,18.03%,TOM1L2;EGF;PRMT5;TOM1L1;LRP5;RGCC;PDGFRB,GO_Biological_Process_2025
prerank,"GO_Biological_Process_2025__Regulation of Phagocytosis, Engulfment (GO:0060099)",0.7446114295033729,1.8194689333794232,0.0070505287896592,0.1949929423351916,0.958,5/7,19.03%,PLCG2;NCKAP1L;APPL2;RAB31;ANO6,GO_Biological_Process_2025
prerank,"GO_Biological_Process_2025__Positive Regulation of Phagocytosis, Engulfment (GO:0060100)",0.7446114295033729,1.8194689333794232,0.0070505287896592,0.1949929423351916,0.958,5/7,19.03%,PLCG2;NCKAP1L;APPL2;RAB31;ANO6,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Oxidative Phosphorylation (GO:0006119),0.5022416562767866,1.818734499862664,0.0,0.1880218242107247,0.959,35/53,27.90%,ATP5PB;NDUFA10;ATP5MG;NDUFS1;ATP5PF;NDUFS3;SDHA;NDUFB10;NDUFV1;NDUFA8;SDHB;ATP5ME;UQCRC1;NDUFA13;UQCRB;NDUFV2;ATP5MF;NDUFS2;NDUFS4;NDUFA5;NDUFB3;NDUFS8;NDUFS5;ATP5PO;NDUFA11;NDUFA12;UQCRC2;NDUFA6;ATP5PD;NIPSNAP2;ATP5F1C;NDUFA2;NDUFA7;NDUFA9;ATP5F1B,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Myeloid Cell Differentiation (GO:0045637),0.7008184151476944,1.81272757649114,0.0,0.1939470169994438,0.969,6/9,16.49%,LYN;PRMT1;EIF6;PURB;HSPA9;PTK2B,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cellular Respiration (GO:0045333),0.4914428473379854,1.80698259682741,0.0,0.1991844841979411,0.973,54/66,41.86%,NDUFA10;NDUFS1;NDUFS3;SDHA;NDUFB10;NDUFV1;MTFR1L;NDUFA8;SDHB;UQCRC1;ETFA;NDUFA13;UQCRB;NDUFV2;NDUFS2;COX7A2;CYCS;NDUFA4;MDH2;NDUFS4;COX6C;NDUFA5;COX5A;NDUFB3;MFN2;ETFB;NDUFS8;NDUFS5;NDUFA11;NDUFA12;UQCRC2;NDUFA6;COX6B1;NDUFA2;NDUFA7;NDUFA9;UQCR11;SLC25A13;SURF1;UQCRQ;COX4I1;BLOC1S1;COX6A1;NDUFA1;NDUFB1;NDUFB4;SDHC;NDUFB8;UQCR10;ETFDH;NDUFAB1;NDUFS7;COX5B;SIRT3,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Membrane Invagination (GO:1905155),0.7662205153829554,1.804946637640714,0.0036057692307692,0.1619754051460111,0.977,4/6,15.54%,PLCG2;NCKAP1L;APPL2;RAB31,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Interleukin-9-Mediated Signaling Pathway (GO:0038113),0.797997304063162,1.7981848282918291,0.0012224938875305,0.1579172560398336,0.981,5/5,20.28%,STAT3;STAT1;JAK3;STAT5A;JAK1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cellular Response to Interleukin-9 (GO:0071355),0.797997304063162,1.7981848282918291,0.0012224938875305,0.1579172560398336,0.981,5/5,20.28%,STAT3;STAT1;JAK3;STAT5A;JAK1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.5584257137981969,1.79762782682761,0.0010152284263959,0.1541237103941032,0.982,18/23,34.01%,GUCY1B1;GMPS;GUCY1A1;GART;ADCY6;PFAS;PAICS;ATP5PO;ADSL;AMPD2;ATP5F1C;ATP5F1B;IMPDH2;SLC25A13;AK2;ATP5F1A;ATIC;TGFB1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Transferase Activity (GO:0051347),-0.4645198611646741,-1.7965421228652074,0.0,0.5676618853061345,0.894,12/12,53.67%,APOA2;APOA1;APOE;ZNF622;DBI;PCNA;HLA-DRB1;CD74;UBE2I;RPS2;UBE2L3;GSK3A,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Erythrocyte Differentiation (GO:0045646),0.6014494675283582,1.7926093391954117,0.00418410041841,0.1546398032732366,0.982,9/16,20.14%,LYN;MIA3;STAT3;NCKAP1L;STAT5B;STAT1;PRMT1;HSPA9;MAPK14,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__tRNA Aminoacylation (GO:0043039),0.5925575740827238,1.7924641612236516,0.0010384215991692,0.1506473110501904,0.982,12/17,27.16%,RARS1;MARS1;QARS1;VARS1;EPRS1;DARS2;IARS1;LARS1;IARS2;GARS1;NARS1;HARS1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Fatty Acid Beta-Oxidation (GO:0006635),0.5360024900270833,1.790531259507233,0.0,0.1496852698578139,0.984,21/31,28.22%,HADHA;IVD;HSD17B10;HADH;DECR1;ECHS1;ACOX1;ACADM;EHHADH;ETFA;CPT2;HSD17B4;HADHB;ACAA1;ACAA2;ETFB;ACADVL;ACOT8;ACADS;ECI2;CRAT,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Ceramide Transport (GO:0035627),0.764006108973937,1.7879968958229386,0.0012048192771084,0.1501049969708314,0.985,4/6,16.08%,VAPA;GLTP;OSBP;CERT1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Lipid Transport (GO:0032370),-0.6483050847457628,-1.785815501797959,0.0264900662251655,0.5072436877222891,0.906,6/6,35.26%,APOE;CETP;DBI;ABCA3;PRAP1;GPNMB,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Tricarboxylic Acid Cycle (GO:0006099),0.5821289159086165,1.7843436349626254,0.001025641025641,0.1526903025511243,0.986,17/18,39.71%,DLST;DLAT;SUCLA2;SDHA;SDHB;OGDH;IDH3A;SUCLG1;NNT;MDH2;IDH3B;SUCLG2;LDLR;CS;SDHC;IDH3G;SDHD,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Proton Motive Force-Driven ATP Synthesis (GO:0015986),0.4950012337737794,1.7815123376950308,0.0,0.1537329911594847,0.988,38/51,36.38%,ATP5PB;NDUFA10;ATP5MG;NDUFS1;ATP5PF;ATP5MK;NDUFS3;SDHA;NDUFB10;NDUFV1;NDUFA8;SDHB;ATP5ME;NDUFA13;NDUFV2;ATP5MF;NDUFS2;ATP5MJ;NDUFS4;NDUFA5;NDUFB3;NDUFS8;NDUFS5;ATP5PO;NDUFA11;NDUFA12;NDUFA6;ATP5PD;ATP5F1C;NDUFA2;NDUFA7;NDUFA9;ATP5F1B;NDUFA1;NDUFB1;NDUFB4;SDHC;NDUFB8,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.4908928187536046,1.7749125379208657,0.0,0.1591408029836817,0.994,43/53,41.80%,NDUFA10;NDUFS1;NDUFS3;SDHA;NDUFB10;NDUFV1;NDUFA8;SDHB;UQCRC1;UQCRB;NDUFV2;NDUFS2;COX7A2;CYCS;NDUFA4;NDUFS4;COX6C;NDUFA5;COX5A;NDUFB3;NDUFS8;NDUFS5;NDUFA12;UQCRC2;NDUFA6;COX6B1;NDUFA2;NDUFA7;NDUFA9;UQCR11;UQCRQ;COX4I1;COX6A1;NDUFA1;NDUFB1;NDUFB4;SDHC;NDUFB8;UQCR10;NDUFAB1;SDHD;NDUFS7;COX5B,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),0.6619447716471059,1.7746624158946331,0.0043196544276457,0.1559934312395492,0.994,6/10,13.04%,LYN;MTDH;PLCG2;TRAF6;IRAK4;JAK2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Branched-Chain Amino Acid Catabolic Process (GO:0009083),0.6330428472541094,1.770923676243174,0.0031880977683315,0.1592781987584926,0.994,9/12,23.07%,IVD;HSD17B10;ECHS1;HMGCL;ALDH6A1;HIBADH;MCCC2;HIBCH;DBT,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cytoplasmic Translational Initiation (GO:0002183),0.5359189968318163,1.768900548464905,0.0010070493454179,0.1591108907785406,0.995,24/29,36.80%,EIF3I;EIF3F;EIF3D;EIF2B3;EIF5;EIF3B;EIF4A2;EIF3K;EIF3E;EIF3A;EIF3L;EIF3G;EIF3M;EIF2S3;EIF4G1;EIF3H;EIF4A1;DHX29;MCTS1;EIF2B5;EIF2B1;EIF3J;EIF2S2;EIF4B,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Metaphase Chromosome Alignment (GO:0051310),0.5449067377122985,1.7677821140155283,0.0,0.1577649784451543,0.995,18/24,29.68%,RAB11A;KPNB1;NUDC;EML4;DCTN2;CHMP4B;EML3;VPS4B;VPS4A;MAP1S;CUL3;PDCD6IP;CHMP5;CHMP7;ZW10;CHMP6;CHMP1A;TRAPPC12,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Aerobic Electron Transport Chain (GO:0019646),0.4887799858765896,1.760927066154783,0.0,0.1676607570023482,0.997,42/52,41.80%,NDUFA10;NDUFS1;NDUFS3;SDHA;NDUFB10;NDUFV1;NDUFA8;SDHB;UQCRC1;UQCRB;NDUFV2;NDUFS2;COX7A2;CYCS;NDUFA4;NDUFS4;COX6C;NDUFA5;COX5A;NDUFB3;NDUFS8;NDUFS5;UQCRC2;NDUFA6;COX6B1;NDUFA2;NDUFA7;NDUFA9;UQCR11;UQCRQ;COX4I1;COX6A1;NDUFA1;NDUFB1;NDUFB4;SDHC;NDUFB8;UQCR10;NDUFAB1;SDHD;NDUFS7;COX5B,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__tRNA Wobble Base Modification (GO:0002097),-0.6940111688811862,-1.7579900048848207,0.0158730158730158,0.401939243408483,0.935,5/5,30.68%,ELP6;ELP3;ELP5;KDELR2;ELP2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__tRNA Wobble Uridine Modification (GO:0002098),-0.6940111688811862,-1.7579900048848207,0.0158730158730158,0.401939243408483,0.935,5/5,30.68%,ELP6;ELP3;ELP5;KDELR2;ELP2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Protein Localization to Golgi Apparatus (GO:0034067),0.574270482487778,1.7553770471257335,0.0030706243602865,0.1734455279291284,0.998,7/18,5.10%,VPS13C;SORL1;GAK;TMED10;VPS13A;RAB6A;BICD2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.4891991296587119,1.7552086348261615,0.0,0.1702499260885354,0.998,39/49,41.29%,ATP5PB;NDUFA10;ATP5MG;NDUFS1;ATP5PF;NDUFS3;SDHA;NDUFB10;NDUFV1;NDUFA8;SDHB;ATP5ME;NDUFA13;NDUFV2;ATP5MF;NDUFS2;NDUFS4;NDUFA5;NDUFB3;NDUFS8;NDUFS5;ATP5PO;NDUFA11;NDUFA12;NDUFA6;ATP5PD;ATP5F1C;NDUFA2;NDUFA7;NDUFA9;ATP5F1B;NDUFA1;NDUFB1;NDUFB4;SDHC;NDUFB8;NDUFAB1;SDHD;NDUFS7,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Membrane Fusion (GO:0061025),0.576077032983049,1.7529507381831435,0.0020576131687242,0.17150650858902,0.998,15/18,33.74%,VAPA;HUWE1;NAPG;VAMP2;VAMP3;RABEP1;CHORDC1;STX11;VPS33B;NSFL1C;VTI1B;SNAP29;GCA;RABIF;USO1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Hydrolase Activity (GO:0051336),0.5309996294159277,1.7402640507970275,0.0010162601626016,0.1941450285572595,0.999,18/27,37.11%,PRKG1;PDE3A;VAV1;TBC1D15;RAB3GAP1;RABGAP1;RAB3GAP2;CDK5RAP3;PTK2;FGD3;TBC1D10B;VAV3;OAS3;FGD4;NPM1;RDX;NTRK2;ATP5IF1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cellular Response to Interleukin-7 (GO:0098761),0.7849027537069133,1.7393792002918445,0.0047961630695443,0.1890270168839873,0.999,5/5,21.59%,STAT1;JAK3;STAT5A;JAK1;IL7R,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Interleukin-7-Mediated Signaling Pathway (GO:0038111),0.7849027537069133,1.7393792002918445,0.0047961630695443,0.1890270168839873,0.999,5/5,21.59%,STAT1;JAK3;STAT5A;JAK1;IL7R,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Histamine Secretion by Mast Cell (GO:1903593),0.7559707241910631,1.739374355536342,0.0035252643948296,0.1855265165713208,0.999,6/6,24.49%,VAMP7;VAMP8;VAMP2;VAMP3;SNX4;SNX6,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Mitochondrial RNA 3'-End Processing (GO:0000965),0.7917498508795622,1.739003359951313,0.0072992700729927,0.1828926681923161,0.999,2/5,1.15%,HSD17B10;PNPT1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cortical Actin Cytoskeleton Organization (GO:0030866),0.6277929631880643,1.7379605195270824,0.0076419213973799,0.1820000250178416,0.999,6/11,15.04%,ROCK1;NCKAP1L;NCKAP1;DLG1;ROCK2;RAB13,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Erythrocyte Differentiation (GO:0045648),0.6228304234428258,1.736618371449923,0.0043010752688172,0.1813127071739481,0.999,6/12,8.81%,MIA3;STAT3;NCKAP1L;STAT5B;STAT1;PRMT1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Glucosamine-Containing Compound Catabolic Process (GO:1901072),-0.6449508602082598,-1.7365950996681996,0.019108280254777,0.4137973604538373,0.956,3/6,1.12%,CHIT1;CHI3L1;CTBS,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Mitotic Cytokinesis (GO:0000281),0.5309800932584247,1.7319774005906878,0.0030333670374115,0.1874379661956743,0.999,18/26,28.66%,MYH14;ROCK1;SNX9;SPTBN1;EXOC6B;EXOC4;ROCK2;CHMP4B;EXOC7;STAMBP;EXOC2;EXOC8;EXOC1;RAB35;PDCD6IP;PROC;EXOC3;EXOC5,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),0.5160152086273653,1.7281363057336268,0.0,0.1920779832682639,1.0,19/29,28.32%,PPP1R12A;SNX2;MYO9B;DNM2;TNIK;WASF1;TAOK3;NCKAP1L;NCKAP1;SNX1;PPP1R12C;EPB41L3;PKN1;MINK1;MAP1S;NRXN1;DICER1;DBNL;CTTN,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Neutrophil Activation Involved in Immune Response (GO:0002283),0.6705243471096131,1.726002924207746,0.0044247787610619,0.192910108261418,1.0,6/9,15.58%,VAMP7;VAMP8;VAMP2;STXBP3;DNASE1;STXBP2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Exocytosis (GO:0017157),0.5215344929552247,1.72506602459941,0.0,0.1917638178461093,1.0,19/29,32.47%,RAB37;RAB21;STXBP5;RAB27A;STX4;VAMP2;SYTL4;RALA;RAB27B;RAB33B;RAB5A;SEPTIN5;WDR41;CLASP1;RAB2B;CHMP6;UNC13D;CLASP2;SNCA,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of DNA Recombination (GO:0045911),0.6926140280429549,1.723302965464726,0.0068965517241379,0.1926701504188173,1.0,4/8,10.98%,RUVBL2;RUVBL1;PRMT1;WAS,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.5210907209714728,1.7231267998086912,0.0030211480362537,0.1899110161143743,1.0,18/27,28.43%,PLA2G4A;CPT1A;SLC27A4;PNPLA8;CPT2;SLC27A3;ACSL5;ACSL1;ACAD9;GPX4;ACAA1;GPX1;ACOT8;ALOXE3;GSTM2;ACSL3;ACSL4;MGLL,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Rho Protein Signal Transduction (GO:0007266),0.5339883238503237,1.7181326589392631,0.002016129032258,0.1969548976457552,1.0,13/25,20.83%,ROCK1;MYO9B;ARHGEF1;CELSR1;ARHGAP4;WAS;ARHGEF7;ROCK2;ARHGAP6;GNA13;ARHGAP35;GNA12;RHOG,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of JUN Kinase Activity (GO:0043506),0.6194816959029612,1.717480641287214,0.0021321961620469,0.1951455309120249,1.0,9/12,28.13%,MAP3K5;TAOK3;DNAJA1;TRAF6;PKN1;MAP4K2;PTPN1;PDCD4;MAP3K7,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Calcium Ion Transport (GO:0006816),0.5033065326915501,1.7169195343672012,0.002002002002002,0.193150550867337,1.0,18/34,24.07%,ITPR1;CDH23;ATP2C1;FYN;COPS2;ASPH;ITGAV;P2RX1;LETM1;PANX1;ATP2A2;ANO6;GAS6;TRPC6;ANXA6;STIM1;MICU1;ATP2A3,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Protein Neddylation (GO:0045116),0.6029344669178868,1.713897383341584,0.0031512605042016,0.1962334646904314,1.0,9/14,18.55%,COPS4;COPS5;COPS6;COPS7A;NAE1;COPS8;GPS1;COPS3;UBA3,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Mitotic Metaphase Chromosome Alignment (GO:0007080),0.5272473413890519,1.713633412893397,0.0,0.1938290056469064,1.0,17/24,29.17%,RAB11A;KPNB1;NUDC;EML4;DCTN2;CHMP4B;EML3;VPS4B;VPS4A;CUL3;MAPRE1;PDCD6IP;CHMP5;CHMP7;ZW10;CHMP6;CHMP1A,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Energy Derivation by Oxidation of Organic Compounds (GO:0015980),0.5475989678080116,1.7094237751488557,0.0030581039755351,0.1966790461091989,1.0,18/21,37.28%,NDUFS1;UQCRC1;UQCRB;COX7A2;CYCS;NDUFA4;COX6C;COX5A;UQCRC2;COX6B1;GFPT1;UQCR11;SLC25A13;UQCRQ;COX4I1;COX6A1;ADGRF5;UQCR10,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Ephrin Receptor Signaling Pathway (GO:0048013),0.5824680722209634,1.707949164869516,0.0052356020942408,0.1974850791478088,1.0,11/15,31.59%,KALRN;LYN;FYN;EFNB1;ARHGEF7;PTPN11;PKN1;YES1;PTK2;NCK1;NCK2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Neutrophil Mediated Immunity (GO:0002446),0.6320317355686544,1.705236010546482,0.0127795527156549,0.2000044174412687,1.0,7/10,18.24%,VAMP7;VAMP8;VAMP2;STXBP3;IRAK4;STXBP2;CARD9,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168),0.7075190527908085,1.7012753062588668,0.009313154831199,0.2002826796654105,1.0,4/7,10.98%,RUVBL2;RUVBL1;PRMT1;WAS,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Replication Fork Processing (GO:0031297),-0.6809166185249375,-1.6987233488533926,0.0232558139534883,0.4778629375973663,0.973,5/5,31.99%,MRE11;RAD50;NUCKS1;CARM1;PCNA,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Purine Ribonucleotide Transport (GO:0015868),0.6726920115242043,1.6982692253690574,0.0044692737430167,0.2044727084453996,1.0,5/8,20.62%,LRRC8D;LRRC8A;SLC25A24;PANX1;LRRC8C,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Amide Transport (GO:0042886),0.669597368040044,1.6974362394925155,0.0056179775280898,0.2036205382697223,1.0,4/8,16.08%,VAPA;GLTP;OSBP;CERT1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Carbon Dioxide Transport (GO:0015670),-0.5921261922066586,-1.6928848379764618,0.0070921985815602,0.4184477121596841,0.976,4/6,1.89%,HBG2;HBB;HBD;HBG1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Gas Transport (GO:0015669),-0.5921261922066586,-1.6928848379764618,0.0070921985815602,0.4184477121596841,0.976,4/6,1.89%,HBG2;HBB;HBD;HBG1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__succinyl-CoA Metabolic Process (GO:0006104),0.7295911081810078,1.687444072591417,0.0059453032104637,0.2202731996646109,1.0,5/6,21.03%,DLST;SUCLA2;OGDH;SUCLG1;SUCLG2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Rac Protein Signal Transduction (GO:0016601),0.6061931038037947,1.687049985814297,0.0032017075773745,0.2184372234870131,1.0,9/12,26.86%,BRK1;WASF1;NCKAP1;ELMO1;HACD3;CYFIP1;RHOG;DOCK7;DBNL,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__ATP Biosynthetic Process (GO:0006754),0.5623725024174955,1.6800509956618357,0.0061349693251533,0.2320260015516588,1.0,13/16,34.01%,ATP5PB;ATP5MG;ATP5PF;ATP5MK;ATP5ME;ATP5MF;ATP5MJ;ATP5PO;ATP5PD;ATP5F1C;ATP5F1B;SLC25A13;TGFB1,GO_Biological_Process_2025
